     0    0.000000    0.200000
   0.2    0.039971    0.199586
   0.4    0.079835    0.198931
0.6000000000000001    0.119543    0.198035
   0.8    0.159049    0.196901
   1.0    0.198304    0.195531
1.2000000000000002    0.237261    0.193927
1.4000000000000001    0.275875    0.192093
   1.6    0.314099    0.190032
   1.8    0.351888    0.187748
   2.0    0.389198    0.185245
   2.2    0.425986    0.182528
2.4000000000000004    0.462209    0.179600
   2.6    0.497827    0.176469
2.8000000000000003    0.532797    0.173138
   3.0    0.567082    0.169614
   3.2    0.600643    0.165902
3.4000000000000004    0.633443    0.162008
   3.6    0.665447    0.157939
3.8000000000000003    0.696619    0.153701
   4.0    0.726927    0.149300
   4.2    0.756340    0.144744
   4.4    0.784825    0.140038
4.6000000000000005    0.812355    0.135191
4.800000000000001    0.838902    0.130208
   5.0    0.864439    0.125096
   5.2    0.888941    0.119864
   5.4    0.912385    0.114518
5.6000000000000005    0.934748    0.109065
5.800000000000001    0.956011    0.103512
   6.0    0.976153    0.097867
   6.2    0.995158    0.092137
   6.4    1.013009    0.086329
6.6000000000000005    1.029690    0.080451
6.800000000000001    1.045190    0.074511
   7.0    1.059495    0.068514
   7.2    1.072596    0.062470
   7.4    1.084483    0.056386
7.6000000000000005    1.095151    0.050269
7.800000000000001    1.104591    0.044127
   8.0    1.112802    0.037967
8.200000000000001    1.119779    0.031799
   8.4    1.125522    0.025629
   8.6    1.130031    0.019466
   8.8    1.133308    0.013318
   9.0    1.135358    0.007194
9.200000000000001    1.136186    0.001101
   9.4    1.135799   -0.004951
9.600000000000001    1.134206   -0.010953
   9.8    1.131418   -0.016897
  10.0    1.127448   -0.022774
10.200000000000001    1.122309   -0.028574
  10.4    1.116019   -0.034289
10.600000000000001    1.108594   -0.039908
  10.8    1.100056   -0.045422
  11.0    1.090426   -0.050821
11.200000000000001    1.079728   -0.056096
  11.4    1.067988   -0.061238
11.600000000000001    1.055234   -0.066235
  11.8    1.041494   -0.071079
  12.0    1.026802   -0.075760
12.200000000000001    1.011191   -0.080268
  12.4    0.994696   -0.084594
12.600000000000001    0.977354   -0.088728
  12.8    0.959205   -0.092662
  13.0    0.940290   -0.096387
13.200000000000001    0.920651   -0.099894
  13.4    0.900332   -0.103176
13.600000000000001    0.879380   -0.106225
  13.8    0.857842   -0.109034
  14.0    0.835767   -0.111597
14.200000000000001    0.813204   -0.113907
  14.4    0.790205   -0.115959
14.600000000000001    0.766821   -0.117749
  14.8    0.743105   -0.119273
  15.0    0.719111   -0.120528
15.200000000000001    0.694894   -0.121512
  15.4    0.670507   -0.122223
15.600000000000001    0.646005   -0.122661
  15.8    0.621442   -0.122825
  16.0    0.596875   -0.122717
  16.2    0.572356   -0.122339
16.400000000000002    0.547939   -0.121693
  16.6    0.523678   -0.120783
  16.8    0.499626   -0.119613
  17.0    0.475833   -0.118189
  17.2    0.452350   -0.116516
17.400000000000002    0.429226   -0.114600
  17.6    0.406510   -0.112449
  17.8    0.384247   -0.110071
  18.0    0.362481   -0.107473
  18.2    0.341257   -0.104665
18.400000000000002    0.320615   -0.101656
  18.6    0.300594   -0.098456
  18.8    0.281232   -0.095075
  19.0    0.262564   -0.091522
19.200000000000003    0.244623   -0.087809
19.400000000000002    0.227440   -0.083947
  19.6    0.211043   -0.079947
  19.8    0.195460   -0.075819
  20.0    0.180715   -0.071576
20.200000000000003    0.166829   -0.067228
20.400000000000002    0.153823   -0.062787
  20.6    0.141714   -0.058263
  20.8    0.130518   -0.053670
  21.0    0.120246   -0.049017
21.200000000000003    0.110910   -0.044317
21.400000000000002    0.102519   -0.039580
  21.6    0.095078   -0.034817
  21.8    0.088591   -0.030040
  22.0    0.083061   -0.025259
22.200000000000003    0.078487   -0.020485
22.400000000000002    0.074867   -0.015728
  22.6    0.072195   -0.011000
  22.8    0.070466   -0.006311
  23.0    0.069671   -0.001670
23.200000000000003    0.069798    0.002912
23.400000000000002    0.070835    0.007425
  23.6    0.072768    0.011860
  23.8    0.075579    0.016207
  24.0    0.079250    0.020456
24.200000000000003    0.083761    0.024599
24.400000000000002    0.089089    0.028627
  24.6    0.095211    0.032530
  24.8    0.102101    0.036300
  25.0    0.109731    0.039929
25.200000000000003    0.118072    0.043409
25.400000000000002    0.127094    0.046732
  25.6    0.136764    0.049891
  25.8    0.147050    0.052879
  26.0    0.157915    0.055688
26.200000000000003    0.169325    0.058313
26.400000000000002    0.181241    0.060748
  26.6    0.193624    0.062988
  26.8    0.206435    0.065026
  27.0    0.219634    0.066858
27.200000000000003    0.233179    0.068481
27.400000000000002    0.247026    0.069891
  27.6    0.261135    0.071084
  27.8    0.275460    0.072058
  28.0    0.289958    0.072811
28.200000000000003    0.304584    0.073341
28.400000000000002    0.319295    0.073648
  28.6    0.334044    0.073730
  28.8    0.348787    0.073589
  29.0    0.363479    0.073224
29.200000000000003    0.378076    0.072637
29.400000000000002    0.392534    0.071829
  29.6    0.406808    0.070804
  29.8    0.420855    0.069563
  30.0    0.434633    0.068110
30.200000000000003    0.448099    0.066448
30.400000000000002    0.461213    0.064582
  30.6    0.473932    0.062516
  30.8    0.486219    0.060255
  31.0    0.498035    0.057804
31.200000000000003    0.509341    0.055169
31.400000000000002    0.520103    0.052355
  31.6    0.530284    0.049369
  31.8    0.539851    0.046216
  32.0    0.548771    0.042904
  32.2    0.557012    0.039439
  32.4    0.564546    0.035826
  32.6    0.571343    0.032075
32.800000000000004    0.577377    0.028191
  33.0    0.582620    0.024181
  33.2    0.587049    0.020052
  33.4    0.590641    0.015812
  33.6    0.593374    0.011467
33.800000000000004    0.595228    0.007024
  34.0    0.596184    0.002491
  34.2    0.596225   -0.002125
  34.4    0.595334   -0.006818
  34.6    0.593498   -0.011581
34.800000000000004    0.590702   -0.016406
  35.0    0.586936   -0.021287
  35.2    0.582188   -0.026218
  35.4    0.576449   -0.031190
  35.6    0.569712   -0.036198
35.800000000000004    0.561970   -0.041234
  36.0    0.553219   -0.046293
  36.2    0.543454   -0.051366
  36.4    0.532673   -0.056448
  36.6    0.520875   -0.061530
36.800000000000004    0.508061   -0.066608
  37.0    0.494232   -0.071672
  37.2    0.479392   -0.076716
  37.4    0.463546   -0.081734
  37.6    0.446699   -0.086717
37.800000000000004    0.428860   -0.091658
  38.0    0.410036   -0.096550
  38.2    0.390240   -0.101384
38.400000000000006    0.369483   -0.106153
  38.6    0.347779   -0.110849
38.800000000000004    0.325144   -0.115463
  39.0    0.301594   -0.119987
  39.2    0.277149   -0.124413
39.400000000000006    0.251830   -0.128731
  39.6    0.225657   -0.132933
39.800000000000004    0.198657   -0.137009
  40.0    0.170854   -0.140951
  40.2    0.142277   -0.144749
40.400000000000006    0.112955   -0.148394
  40.6    0.082920   -0.151876
40.800000000000004    0.052205   -0.155187
  41.0    0.020845   -0.158317
  41.2   -0.011121   -0.161256
41.400000000000006   -0.043657   -0.163996
  41.6   -0.076719   -0.166527
41.800000000000004   -0.110267   -0.168841
  42.0   -0.144256   -0.170930
  42.2   -0.178639   -0.172786
42.400000000000006   -0.213370   -0.174400
  42.6   -0.248399   -0.175766
42.800000000000004   -0.283676   -0.176877
  43.0   -0.319149   -0.177726
  43.2   -0.354766   -0.178309
43.400000000000006   -0.390473   -0.178620
  43.6   -0.426214   -0.178656
43.800000000000004   -0.461935   -0.178412
  44.0   -0.497579   -0.177886
  44.2   -0.533089   -0.177076
44.400000000000006   -0.568409   -0.175982
  44.6   -0.603482   -0.174602
44.800000000000004   -0.638250   -0.172938
  45.0   -0.672657   -0.170991
  45.2   -0.706647   -0.168764
45.400000000000006   -0.740163   -0.166258
  45.6   -0.773150   -0.163480
45.800000000000004   -0.805555   -0.160432
  46.0   -0.837323   -0.157121
  46.2   -0.868404   -0.153552
46.400000000000006   -0.898745   -0.149733
  46.6   -0.928297   -0.145671
46.800000000000004   -0.957013   -0.141373
  47.0   -0.984847   -0.136848
  47.2   -1.011753   -0.132106
47.400000000000006   -1.037689   -0.127154
  47.6   -1.062615   -0.122004
47.800000000000004   -1.086491   -0.116665
  48.0   -1.109282   -0.111147
  48.2   -1.130951   -0.105461
48.400000000000006   -1.151466   -0.099617
  48.6   -1.170798   -0.093626
48.800000000000004   -1.188917   -0.087499
  49.0   -1.205798   -0.081247
  49.2   -1.221417   -0.074881
49.400000000000006   -1.235751   -0.068411
  49.6   -1.248782   -0.061850
49.800000000000004   -1.260491   -0.055207
  50.0   -1.270865   -0.048493
  50.2   -1.279889   -0.041720
50.400000000000006   -1.287554   -0.034898
  50.6   -1.293849   -0.028039
50.800000000000004   -1.298770   -0.021152
  51.0   -1.302310   -0.014248
  51.2   -1.304469   -0.007339
51.400000000000006   -1.305246   -0.000434
  51.6   -1.304644    0.006455
51.800000000000004   -1.302665    0.013318
  52.0   -1.299317    0.020145
  52.2   -1.294608    0.026924
52.400000000000006   -1.288548    0.033646
  52.6   -1.281150    0.040300
52.800000000000004   -1.272428    0.046874
  53.0   -1.262401    0.053359
  53.2   -1.251085    0.059744
53.400000000000006   -1.238504    0.066018
  53.6   -1.224679    0.072170
53.800000000000004   -1.209636    0.078191
  54.0   -1.193403    0.084070
  54.2   -1.176009    0.089795
54.400000000000006   -1.157485    0.095358
  54.6   -1.137866    0.100748
54.800000000000004   -1.117187    0.105955
  55.0   -1.095485    0.110969
  55.2   -1.072799    0.115781
55.400000000000006   -1.049173    0.120382
  55.6   -1.024647    0.124762
55.800000000000004   -0.999268    0.128915
  56.0   -0.973082    0.132831
  56.2   -0.946136    0.136503
56.400000000000006   -0.918481    0.139925
  56.6   -0.890166    0.143091
56.800000000000004   -0.861245    0.145994
  57.0   -0.831769    0.148629
  57.2   -0.801793    0.150994
57.400000000000006   -0.771372    0.153084
  57.6   -0.740560    0.154896
57.800000000000004   -0.709413    0.156429
  58.0   -0.677988    0.157682
  58.2   -0.646341    0.158655
58.400000000000006   -0.614526    0.159349
  58.6   -0.582601    0.159764
58.800000000000004   -0.550621    0.159904
  59.0   -0.518640    0.159771
  59.2   -0.486712    0.159370
59.400000000000006   -0.454892    0.158704
  59.6   -0.423230    0.157781
59.800000000000004   -0.391779    0.156605
  60.0   -0.360588    0.155184
  60.2   -0.329705    0.153525
60.400000000000006   -0.299178    0.151635
  60.6   -0.269051    0.149524
60.800000000000004   -0.239368    0.147199
  61.0   -0.210171    0.144670
  61.2   -0.181500    0.141946
61.400000000000006   -0.153392    0.139037
  61.6   -0.125884    0.135954
61.800000000000004   -0.099010    0.132705
  62.0   -0.072802    0.129302
  62.2   -0.047289    0.125754
62.400000000000006   -0.022500    0.122072
  62.6    0.001540    0.118266
62.800000000000004    0.024807    0.114346
  63.0    0.047279    0.110323
  63.2    0.068936    0.106206
63.400000000000006    0.089762    0.102005
  63.6    0.109739    0.097731
63.800000000000004    0.128855    0.093393
  64.0    0.147097    0.089000
  64.2    0.164455    0.084561
  64.4    0.180921    0.080086
64.60000000000001    0.196490    0.075584
  64.8    0.211155    0.071063
  65.0    0.224915    0.066532
  65.2    0.237769    0.061998
  65.4    0.249715    0.057472
65.60000000000001    0.260758    0.052959
